user_id,item_name,dealer,action_type,item_registration_id,time_stamp,item_price
222452781,,,partner_integration,,2013-08-27,0
221689733,,,partner_integration,,2013-01-15,0
220292667,,,partner_integration,,2014-05-27,0
220758187,,,partner_integration,,2014-05-26,0
222605593,,,partner_integration,,2013-09-30,0
223444541,,,partner_integration,,2014-01-05,0
223641881,,,partner_integration,,2014-02-01,0
223268453,,,partner_integration,,2014-06-20,0
221962973,,,partner_integration,,2014-04-20,0
221689733,,,partner_integration,,2013-01-15,0
223121207,,,partner_integration,,2014-04-11,0
225018201,,,partner_integration,,2014-10-01,0
223682361,,,partner_integration,,2014-02-08,0
221223707,,,partner_integration,,2013-01-04,0
223151061,,,partner_integration,,2014-04-24,0
225017695,,,partner_integration,,2014-10-01,0
221952347,,,partner_integration,,2013-04-04,0
222933481,,,partner_integration,,2013-12-19,0
224715107,,,partner_integration,,2014-09-19,0
223084775,,,partner_integration,,2014-09-05,0
221734767,,,partner_integration,,2013-01-26,0
222690601,,,partner_integration,,2013-11-01,0
223318041,,,partner_integration,,2014-02-27,0
222872255,,,partner_integration,,2014-03-30,0
223818981,,,partner_integration,,2014-03-24,0
222452781,,,partner_integration,,2014-04-27,0
219811461,,,partner_integration,,2013-11-09,0
222842907,,,partner_integration,,2013-11-16,0
222376881,,,partner_integration,,2014-01-07,0
223151567,,,partner_integration,,2013-12-20,0
223409121,,,partner_integration,,2013-12-30,0
222452781,,,partner_integration,,2014-04-26,0
221577907,,,partner_integration,,2013-06-11,0
221051667,,,partner_integration,,2014-06-11,0
219254861,,,partner_integration,,2013-01-31,0
221830401,,,partner_integration,,2013-10-30,0
221334015,,,partner_integration,,2013-08-03,0
222579281,,,partner_integration,,2013-09-21,0
220210695,,,partner_integration,,2013-05-29,0
222184601,,,partner_integration,,2013-06-08,0
219063087,,,partner_integration,,2013-10-28,0
218854615,,,partner_integration,,2014-05-12,0
223151061,,,partner_integration,,2014-08-05,0
223500201,,,partner_integration,,2014-01-08,0
220813847,,,partner_integration,,2013-06-02,0
222456829,,,partner_integration,,2014-10-09,0
220998031,,,partner_integration,,2014-10-10,0
220998031,,,partner_integration,,2014-10-10,0
220998031,,,partner_integration,,2014-10-10,0
225068295,,,email_sub,,2014-10-10,0
219944033,,,partner_integration,,2014-10-11,0
223349919,,,partner_integration,,2014-10-12,0
222088967,,,partner_integration,,2013-06-02,0
219477501,,,partner_integration,,2014-02-26,0
223707661,,,partner_integration,,2014-02-12,0
220126193,,,partner_integration,,2014-01-23,0
222250887,,,partner_integration,,2014-09-23,0
220298233,,,partner_integration,,2014-02-15,0
219943021,,,partner_integration,,2014-02-02,0
224152941,,,partner_integration,,2014-05-05,0
223070101,,,partner_integration,,2014-06-16,0
222327293,,,partner_integration,,2014-04-22,0
220570967,,,partner_integration,,2014-03-28,0
220900373,,,partner_integration,,2013-11-07,0
224911941,,,partner_integration,,2014-09-12,0
223698553,,,partner_integration,,2014-02-10,0
224907387,,,partner_integration,,2014-09-12,0
224629087,,,partner_integration,,2014-07-23,0
222250887,,,partner_integration,,2014-06-01,0
222721467,,,partner_integration,,2014-09-20,0
221735273,,,partner_integration,,2013-01-26,0
223130821,,,partner_integration,,2013-12-19,0
222250887,,,partner_integration,,2014-01-06,0
221896181,,,partner_integration,,2013-03-30,0
222327293,,,partner_integration,,2013-07-15,0
221219153,,,partner_integration,,2013-01-13,0
224290067,,,partner_integration,,2014-08-24,0
223000273,,,partner_integration,,2014-06-17,0
221896181,,,partner_integration,,2013-06-22,0
220900373,,,partner_integration,,2014-07-26,0
222140073,,,partner_integration,,2013-09-26,0
224709541,,,partner_integration,,2014-08-07,0
224856787,,,partner_integration,,2014-09-03,0
222250887,,,partner_integration,,2013-09-07,0
224400881,,,partner_integration,,2014-06-14,0
224629087,,,partner_integration,,2014-07-23,0
224290067,,,partner_integration,,2014-05-26,0
221866327,,,partner_integration,,2014-04-06,0
224290067,,,partner_integration,,2014-05-26,0
222807487,,,partner_integration,,2013-11-06,0
223125761,,,partner_integration,,2014-01-29,0
223000273,,,partner_integration,,2013-12-18,0
222883893,,,partner_integration,,2013-11-19,0
222088967,,,partner_integration,,2013-05-15,0
222043933,,,partner_integration,,2013-05-02,0
223354473,,,partner_integration,,2014-02-22,0
223307921,,,partner_integration,,2013-12-29,0
221431167,,,partner_integration,,2013-01-12,0
221901241,,,partner_integration,,2013-03-22,0
221901241,,,partner_integration,,2013-03-22,0
224972661,,,partner_integration,,2014-09-23,0
223940421,,,partner_integration,,2014-03-27,0
224801127,,,partner_integration,,2014-08-24,0
224856787,,,partner_integration,,2014-09-19,0
224820861,,,partner_integration,,2014-08-28,0
223394447,,,partner_integration,,2014-02-01,0
223454155,,,partner_integration,,2014-08-15,0
224153447,,,partner_integration,,2014-05-15,0
221385627,,,partner_integration,,2013-12-21,0
224693855,,,partner_integration,,2014-08-04,0
222108195,,,partner_integration,,2013-11-08,0
222731587,,,partner_integration,,2013-11-02,0
220944901,,,partner_integration,,2014-03-01,0
223834667,,,partner_integration,,2014-03-29,0
222396615,,,partner_integration,,2013-08-04,0
219128867,,,partner_integration,,2013-05-29,0
221430661,,,partner_integration,,2013-05-31,0
220838135,,,partner_integration,,2013-01-12,0
222250887,,,partner_integration,,2014-04-12,0
224911941,,,partner_integration,,2014-09-12,0
222250887,,,partner_integration,,2013-06-24,0
223834667,,,partner_integration,,2014-03-29,0
223454155,,,partner_integration,,2014-05-13,0
224911941,,,partner_integration,,2014-09-12,0
223008875,,,partner_integration,,2013-12-05,0
221866327,,,partner_integration,,2013-03-12,0
224618967,,,partner_integration,,2014-07-21,0
224517261,,,partner_integration,,2014-07-03,0
221097207,,,partner_integration,,2013-08-30,0
223779007,,,partner_integration,,2014-03-05,0
221592075,,,partner_integration,,2014-01-18,0
224634147,,,partner_integration,,2014-07-29,0
221744381,,,partner_integration,,2013-04-08,0
220615495,,,partner_integration,,2013-12-05,0
221097207,,,partner_integration,,2013-08-11,0
220241055,,,partner_integration,,2014-05-10,0
222468467,,,partner_integration,,2013-08-23,0
224693855,,,partner_integration,,2014-08-13,0
224319415,,,partner_integration,,2014-06-24,0
220615495,,,partner_integration,,2013-05-28,0
219488127,,,partner_integration,,2013-03-01,0
219477501,,,partner_integration,,2014-08-07,0
224517261,,,partner_integration,,2014-07-03,0
223312475,,,partner_integration,,2013-12-26,0
224106895,,,partner_integration,,2014-09-17,0
222923361,,,partner_integration,,2013-11-24,0
223707155,,,partner_integration,,2014-03-25,0
221992321,,,partner_integration,,2013-04-16,0
222250887,,,partner_integration,,2013-06-24,0
224077547,,,partner_integration,,2014-10-03,0
221618387,,,partner_integration,,2013-01-01,0
220838135,,,partner_integration,,2013-08-31,0
222923361,,,partner_integration,,2013-11-24,0
224106895,,,partner_integration,,2014-06-19,0
222841895,,,partner_integration,,2014-09-05,0
223008875,,,partner_integration,,2013-12-05,0
223352955,,,partner_integration,,2014-08-11,0
223834667,,,partner_integration,,2014-09-13,0
224097787,,,partner_integration,,2014-07-16,0
221025355,,,partner_integration,,2014-03-01,0
219351507,,,partner_integration,,2013-11-17,0
221430661,,,partner_integration,,2013-10-11,0
225055139,,,email_sub,,2014-10-08,0
222862135,,,partner_integration,,2014-10-08,0
224028465,,,partner_integration,,2014-10-09,0
225063741,,,email_sub,,2014-10-09,0
225063741,,,partner_integration,,2014-10-09,0
225063741,,,partner_integration,,2014-10-09,0
225064247,,,email_sub,,2014-10-09,0
225064247,,,partner_integration,,2014-10-09,0
225064247,,,partner_integration,,2014-10-09,0
225070825,,,email_sub,,2014-10-10,0
225070825,,,partner_integration,,2014-10-10,0
225070825,,,partner_integration,,2014-10-10,0
222491743,,,partner_integration,,2014-10-11,0
224789995,,,partner_integration,,2014-10-11,0
225075885,,,email_sub,,2014-10-11,0
225075885,,,partner_integration,,2014-10-11,0
224454517,,,partner_integration,,2014-10-11,0
224454517,,,partner_integration,,2014-10-11,0
224454517,,,partner_integration,,2014-10-11,0
223265923,,,partner_integration,,2014-10-11,0
225070825,,,partner_integration,,2014-10-11,0
223658579,,,partner_integration,,2014-10-12,0
225080945,,,email_sub,,2014-10-12,0
218594025,,,partner_integration,,2014-10-12,0
225080945,,,partner_integration,,2014-10-12,0
225080945,,,partner_integration,,2014-10-12,0
225080945,,,partner_integration,,2014-10-12,0
223237081,,,partner_integration,,2014-03-26,0
220480393,,,partner_integration,,2014-01-18,0
222064173,,,partner_integration,,2013-05-09,0
224422133,,,partner_integration,,2014-06-17,0
223566487,,,partner_integration,,2014-09-30,0
224675133,,,partner_integration,,2014-08-01,0
222493767,,,partner_integration,,2013-08-31,0
219932901,,,partner_integration,,2013-05-31,0
223632267,,,partner_integration,,2014-01-31,0
220348327,,,partner_integration,,2013-10-20,0
222508441,,,partner_integration,,2013-10-09,0
222720961,,,partner_integration,,2013-11-25,0
224857293,,,partner_integration,,2014-09-03,0
223045307,,,partner_integration,,2013-12-09,0
221946781,,,partner_integration,,2014-06-14,0
221926541,,,partner_integration,,2013-03-27,0
221946781,,,partner_integration,,2013-07-15,0
222295921,,,partner_integration,,2013-07-05,0
224735347,,,partner_integration,,2014-08-12,0
224842113,,,partner_integration,,2014-09-27,0
221583473,,,partner_integration,,2014-05-10,0
224457553,,,partner_integration,,2014-06-26,0
223945481,,,partner_integration,,2014-03-28,0
222195227,,,partner_integration,,2013-06-11,0
221719081,,,partner_integration,,2013-01-22,0
223399507,,,partner_integration,,2014-03-04,0
223591281,,,partner_integration,,2014-01-23,0
224842113,,,partner_integration,,2014-08-31,0
219993621,,,partner_integration,,2014-07-23,0
222736141,,,partner_integration,,2013-10-25,0
219832207,,,partner_integration,,2013-12-14,0
220763753,,,partner_integration,,2013-12-15,0
222190673,,,partner_integration,,2013-06-10,0
218942153,,,partner_integration,,2014-04-04,0
223237081,,,partner_integration,,2014-01-31,0
224204047,,,partner_integration,,2014-05-12,0
224107401,,,partner_integration,,2014-04-27,0
221638627,,,partner_integration,,2013-01-05,0
225049067,,,partner_integration,,2014-10-06,0
218982633,,,partner_integration,,2014-03-26,0
220657493,,,partner_integration,,2013-08-06,0
223399507,,,partner_integration,,2014-01-31,0
222974467,,,partner_integration,,2014-03-23,0
224927627,,,partner_integration,,2014-09-15,0
223860473,,,partner_integration,,2014-03-14,0
222736141,,,partner_integration,,2014-05-28,0
219993621,,,partner_integration,,2013-12-01,0
224639713,,,partner_integration,,2014-09-04,0
224528393,,,partner_integration,,2014-08-14,0
222974467,,,partner_integration,,2014-03-24,0
219993621,,,partner_integration,,2013-06-01,0
224446421,,,partner_integration,,2014-06-22,0
224122581,,,partner_integration,,2014-04-30,0
223677807,,,partner_integration,,2014-04-26,0
223237081,,,partner_integration,,2013-12-25,0
222412301,,,partner_integration,,2013-08-08,0
218982633,,,partner_integration,,2014-04-10,0
223833655,,,partner_integration,,2014-03-08,0
224371027,,,partner_integration,,2014-06-14,0
222882375,,,partner_integration,,2014-08-04,0
220013355,,,partner_integration,,2014-04-11,0
221612315,,,partner_integration,,2013-01-24,0
223474901,,,partner_integration,,2014-02-22,0
223717275,,,partner_integration,,2014-02-15,0
222204335,,,partner_integration,,2013-06-14,0
223833655,,,partner_integration,,2014-05-01,0
221495935,,,partner_integration,,2013-12-07,0
223474901,,,partner_integration,,2014-01-22,0
219517475,,,partner_integration,,2013-06-09,0
221638627,,,partner_integration,,2014-08-09,0
223601907,,,partner_integration,,2014-01-25,0
224406447,,,partner_integration,,2014-06-16,0
222882375,,,partner_integration,,2013-11-18,0
223237081,,,partner_integration,,2013-12-25,0
224851727,,,partner_integration,,2014-09-02,0
224789995,,,partner_integration,,2014-08-22,0
222442661,,,partner_integration,,2013-08-16,0
223424807,,,partner_integration,,2014-02-12,0
223459721,,,partner_integration,,2014-01-11,0
224406447,,,partner_integration,,2014-09-26,0
221997887,,,partner_integration,,2013-04-18,0
224087161,,,partner_integration,,2014-04-23,0
224507647,,,partner_integration,,2014-07-01,0
221946781,,,partner_integration,,2013-04-02,0
222493767,,,partner_integration,,2013-11-30,0
223237081,,,partner_integration,,2014-03-07,0
219431455,,,partner_integration,,2014-07-12,0
223965721,,,partner_integration,,2014-04-02,0
223677807,,,partner_integration,,2014-02-07,0
222098581,,,partner_integration,,2013-05-17,0
225050585,,,email_sub,,2014-10-07,0
225052609,,,email_sub,,2014-10-07,0
225054127,,,email_sub,,2014-10-07,0
225054127,,,partner_integration,,2014-10-07,0
225054127,,,partner_integration,,2014-10-07,0
225054127,,,partner_integration,,2014-10-07,0
225056151,,,email_sub,,2014-10-08,0
225056151,,,partner_integration,,2014-10-08,0
225059693,,,email_sub,,2014-10-08,0
225059693,,,partner_integration,,2014-10-08,0
225059693,,,partner_integration,,2014-10-08,0
224683229,,,partner_integration,,2014-10-09,0
225062729,,,email_sub,,2014-10-09,0
225062729,,,partner_integration,,2014-10-09,0
225062729,,,partner_integration,,2014-10-09,0
225062729,,,partner_integration,,2014-10-09,0
225062729,,,partner_integration,,2014-10-09,0
225054127,,,partner_integration,,2014-10-10,0
223348401,,,partner_integration,,2014-10-11,0
222538801,,,partner_integration,,2014-10-11,0
222538801,,,partner_integration,,2014-10-11,0
225081451,,,email_sub,,2014-10-12,0
221527813,,,partner_integration,,2013-01-05,0
220581087,,,partner_integration,,2014-10-06,0
219529113,,,partner_integration,,2013-03-17,0
222781681,,,partner_integration,,2014-02-08,0
223161687,,,partner_integration,,2014-09-29,0
221168047,,,partner_integration,,2013-11-08,0
221057233,,,partner_integration,,2013-08-20,0
223895893,,,partner_integration,,2014-03-20,0
222063667,,,partner_integration,,2014-09-04,0
223394953,,,partner_integration,,2014-05-17,0
221760573,,,partner_integration,,2013-02-02,0
223186481,,,partner_integration,,2013-12-23,0
223293247,,,partner_integration,,2014-08-16,0
222989141,,,partner_integration,,2013-12-03,0
223889821,,,partner_integration,,2014-03-19,0
220156553,,,partner_integration,,2014-02-04,0
222989141,,,partner_integration,,2014-06-30,0
222938541,,,partner_integration,,2014-01-11,0
222322233,,,partner_integration,,2013-07-13,0
222443167,,,partner_integration,,2013-08-16,0
224102341,,,partner_integration,,2014-04-27,0
221593087,,,partner_integration,,2013-01-24,0
222063667,,,partner_integration,,2013-05-08,0
222938541,,,partner_integration,,2013-12-14,0
223910061,,,partner_integration,,2014-03-22,0
223717781,,,partner_integration,,2014-02-14,0
224952927,,,partner_integration,,2014-09-19,0
223384327,,,partner_integration,,2014-01-02,0
222994707,,,partner_integration,,2014-01-01,0
222538801,,,partner_integration,,2013-09-13,0
223348401,,,partner_integration,,2014-04-10,0
222964347,,,partner_integration,,2013-12-02,0
224588101,,,partner_integration,,2014-07-15,0
221694793,,,partner_integration,,2013-02-23,0
222013573,,,partner_integration,,2014-05-05,0
222053547,,,partner_integration,,2014-04-10,0
219953647,,,partner_integration,,2013-05-04,0
224335101,,,partner_integration,,2014-06-03,0
223186481,,,partner_integration,,2013-12-22,0
219619181,,,partner_integration,,2013-10-19,0
222443167,,,partner_integration,,2013-08-31,0
220696961,,,partner_integration,,2013-03-02,0
222538801,,,partner_integration,,2013-10-08,0
224876521,,,partner_integration,,2014-09-06,0
225033887,,,partner_integration,,2014-10-04,0
219877747,,,partner_integration,,2014-08-30,0
222145133,,,partner_integration,,2013-05-30,0
218972007,,,partner_integration,,2013-12-21,0
221830907,,,partner_integration,,2013-06-26,0
222635447,,,partner_integration,,2013-10-29,0
223044801,,,partner_integration,,2013-12-09,0
221840521,,,partner_integration,,2014-09-01,0
221759561,,,partner_integration,,2013-12-13,0
223835173,,,partner_integration,,2014-03-08,0
222954733,,,partner_integration,,2013-12-16,0
221840521,,,partner_integration,,2013-03-12,0
222771561,,,partner_integration,,2013-11-10,0
224816307,,,partner_integration,,2014-08-27,0
222640001,,,partner_integration,,2013-10-17,0
221760067,,,partner_integration,,2013-02-02,0
221481261,,,partner_integration,,2013-06-08,0
221840521,,,partner_integration,,2013-02-28,0
223384327,,,partner_integration,,2014-04-22,0
219943527,,,partner_integration,,2014-09-28,0
221830907,,,partner_integration,,2013-02-24,0
223044801,,,partner_integration,,2013-12-09,0
224588101,,,partner_integration,,2014-07-15,0
220581087,,,partner_integration,,2014-04-01,0
223889821,,,partner_integration,,2014-10-03,0
224588101,,,partner_integration,,2014-08-22,0
223449601,,,partner_integration,,2014-05-02,0
219619181,,,partner_integration,,2014-06-21,0
221340087,,,partner_integration,,2014-03-01,0
223140435,,,partner_integration,,2013-12-21,0
220792595,,,partner_integration,,2013-02-13,0
219937455,,,partner_integration,,2014-09-15,0
222928927,,,partner_integration,,2014-02-14,0
223348401,,,partner_integration,,2014-02-28,0
223485021,,,partner_integration,,2014-02-22,0
222857075,,,partner_integration,,2013-12-04,0
222938541,,,partner_integration,,2013-12-09,0
221830907,,,partner_integration,,2013-02-27,0
223844281,,,partner_integration,,2014-03-15,0
222320715,,,partner_integration,,2013-07-13,0
222964347,,,partner_integration,,2013-12-20,0
223384327,,,partner_integration,,2013-12-28,0
220696961,,,partner_integration,,2013-06-26,0
220581087,,,partner_integration,,2014-07-11,0
224319921,,,partner_integration,,2014-05-31,0
221830907,,,partner_integration,,2014-08-14,0
221065835,,,partner_integration,,2014-04-10,0
221481261,,,partner_integration,,2013-06-14,0
221547547,,,partner_integration,,2013-09-08,0
223794187,,,partner_integration,,2014-03-01,0
221921481,,,partner_integration,,2013-04-02,0
224868931,,,partner_integration,,2014-10-07,0
225056657,,,email_sub,,2014-10-08,0
225056657,,,partner_integration,,2014-10-08,0
225056657,,,partner_integration,,2014-10-08,0
225057163,,,email_sub,,2014-10-08,0
225057669,,,email_sub,,2014-10-08,0
224868931,,,partner_integration,,2014-10-08,0
225056657,,,partner_integration,,2014-10-08,0
225064753,,,email_sub,,2014-10-09,0
225069813,,,email_sub,,2014-10-10,0
225069813,,,partner_integration,,2014-10-10,0
221299607,,,partner_integration,,2014-10-10,0
219607543,,,partner_integration,,2014-10-11,0
225074367,,,email_sub,,2014-10-11,0
225077909,,,email_sub,,2014-10-11,0
225077909,,,partner_integration,,2014-10-11,0
225079427,,,email_sub,,2014-10-11,0
222564607,,,partner_integration,,2014-05-03,0
222727033,,,partner_integration,,2014-05-19,0
223525501,,,partner_integration,,2014-01-31,0
221046101,,,partner_integration,,2014-02-27,0
221278861,,,partner_integration,,2014-01-21,0
219533667,,,partner_integration,,2013-08-19,0
219533667,,,partner_integration,,2013-02-14,0
224396833,,,partner_integration,,2014-06-13,0
224396833,,,partner_integration,,2014-06-21,0
224142821,,,partner_integration,,2014-06-01,0
221800547,,,partner_integration,,2013-02-14,0
223066053,,,partner_integration,,2013-12-13,0
222959793,,,partner_integration,,2013-11-29,0
219078773,,,partner_integration,,2013-08-18,0
224036561,,,partner_integration,,2014-04-23,0
223192553,,,partner_integration,,2013-12-23,0
223698047,,,partner_integration,,2014-02-10,0
219149107,,,partner_integration,,2013-02-01,0
221030921,,,partner_integration,,2013-06-12,0
222458347,,,partner_integration,,2013-08-21,0
222123881,,,partner_integration,,2014-01-06,0
218845507,,,partner_integration,,2014-03-24,0
224255153,,,partner_integration,,2014-05-21,0
223302861,,,partner_integration,,2013-12-25,0
221016247,,,partner_integration,,2014-04-17,0
223257321,,,partner_integration,,2013-12-25,0
222564607,,,partner_integration,,2013-12-25,0
219407167,,,partner_integration,,2014-04-18,0
221734261,,,partner_integration,,2013-01-26,0
223111593,,,partner_integration,,2013-12-27,0
221278861,,,partner_integration,,2013-09-14,0
223302861,,,partner_integration,,2014-03-08,0
